user,items
944,"['yogurt', 'meat', 'condensed milk', 'hard cheese', 'shopping bags', 'dessert', 'salty snack', 'fruit/vegetable juice', 'root vegetables', 'frankfurter']"
945,"['beef', 'bottled beer', 'chocolate', 'UHT-milk', 'salty snack', 'whole milk', 'cake bar', 'pastry', 'root vegetables', 'onions']"
946,"['chicken', 'yogurt', 'canned beer', 'candy', 'rolls/buns', 'shopping bags', 'butter', 'whole milk', 'detergent', 'root vegetables']"
947,"['beef', 'brown bread', 'butter', 'mustard', 'cling film/bags', 'chewing gum', 'bottled beer', 'whole milk', 'pastry', 'rolls/buns']"
948,"['yogurt', 'canned beer', 'bottled beer', 'rolls/buns', 'cream cheese', 'shopping bags', 'dessert', 'butter', 'berries', 'whole milk']"
949,"['chicken', 'yogurt', 'bottled beer', 'chocolate', 'liquor', 'shopping bags', 'berries', 'butter', 'whole milk', 'semi-finished bread']"
950,"['yogurt', 'canned beer', 'rolls/buns', 'cream cheese', 'shopping bags', 'dessert', 'salty snack', 'butter', 'whole milk', 'coffee']"
951,"['cat food', 'yogurt', 'beef', 'bottled beer', 'canned beer', 'chocolate', 'rolls/buns', 'shopping bags', 'brown bread', 'butter']"
952,"['yogurt', 'candy', 'canned beer', 'bottled beer', 'rolls/buns', 'shopping bags', 'brown bread', 'salty snack', 'dessert', 'whole milk']"
953,"['yogurt', 'butter milk', 'chocolate', 'rolls/buns', 'cream cheese', 'shopping bags', 'brown bread', 'salty snack', 'semi-finished bread', 'whole milk']"
954,"['beef', 'bottled beer', 'rolls/buns', 'butter', 'semi-finished bread', 'whole milk', 'coffee', 'salty snack', 'pastry', 'root vegetables']"
955,"['chicken', 'cat food', 'yogurt', 'butter milk', 'bottled beer', 'meat', 'chocolate', 'flour', 'rolls/buns', 'shopping bags']"
956,"['beef', 'shopping bags', 'dessert', 'frozen meals', 'pickled vegetables', 'whole milk', 'coffee', 'butter', 'detergent', 'pastry']"
957,"['cat food', 'yogurt', 'canned beer', 'meat', 'bottled beer', 'flour', 'rolls/buns', 'shopping bags', 'dessert', 'frozen meals']"
958,"['chicken', 'yogurt', 'beef', 'canned beer', 'butter milk', 'bottled beer', 'rolls/buns', 'dessert', 'whole milk', 'coffee']"
959,"['chicken', 'yogurt', 'cat food', 'beef', 'butter milk', 'meat', 'liquor', 'cream cheese', 'shopping bags', 'UHT-milk']"
960,"['chicken', 'canned beer', 'chocolate', 'hard cheese', 'rolls/buns', 'pickled vegetables', 'butter', 'salty snack', 'fruit/vegetable juice', 'dog food']"
961,"['yogurt', 'butter milk', 'candy', 'meat', 'bottled beer', 'flour', 'rolls/buns', 'dessert', 'brown bread', 'whole milk']"
962,"['yogurt', 'butter milk', 'beef', 'rolls/buns', 'shopping bags', 'brown bread', 'butter', 'dessert', 'whole milk', 'pastry']"
963,"['yogurt', 'cat food', 'bottled beer', 'meat', 'canned beer', 'rolls/buns', 'dessert', 'whole milk', 'pastry', 'fruit/vegetable juice']"
964,"['yogurt', 'butter milk', 'chocolate', 'condensed milk', 'rolls/buns', 'shopping bags', 'brown bread', 'UHT-milk', 'whole milk', 'coffee']"
965,"['canned beer', 'cream cheese', 'shopping bags', 'brown bread', 'butter', 'whole milk', 'coffee', 'pastry', 'fruit/vegetable juice', 'frankfurter']"
966,"['chicken', 'yogurt', 'bottled beer', 'meat', 'rolls/buns', 'UHT-milk', 'butter', 'whole milk', 'pastry', 'fruit/vegetable juice']"
967,"['yogurt', 'butter milk', 'bottled beer', 'cream cheese', 'dessert', 'butter', 'brown bread', 'whole milk', 'coffee', 'salty snack']"
968,"['yogurt', 'butter milk', 'rolls/buns', 'cream cheese', 'shopping bags', 'salty snack', 'whole milk', 'coffee', 'cling film/bags', 'pastry']"
969,"['chicken', 'beef', 'bottled beer', 'canned beer', 'butter milk', 'hard cheese', 'rolls/buns', 'cream cheese', 'liquor', 'pickled vegetables']"
970,"['yogurt', 'butter milk', 'candy', 'canned beer', 'chocolate', 'flour', 'rolls/buns', 'dessert', 'frozen meals', 'butter']"
971,"['cat food', 'yogurt', 'candy', 'chocolate', 'rolls/buns', 'shopping bags', 'UHT-milk', 'salty snack', 'butter', 'whole milk']"
972,"['yogurt', 'canned beer', 'chocolate', 'rolls/buns', 'shopping bags', 'brown bread', 'salty snack', 'whole milk', 'pastry', 'fruit/vegetable juice']"
973,"['yogurt', 'cat food', 'beef', 'bottled beer', 'meat', 'chocolate', 'mayonnaise', 'rolls/buns', 'UHT-milk', 'butter']"
974,"['yogurt', 'bottled beer', 'meat', 'canned beer', 'rolls/buns', 'cream cheese', 'shopping bags', 'dessert', 'salty snack', 'brown bread']"
975,"['yogurt', 'beef', 'bottled beer', 'meat', 'chocolate', 'rolls/buns', 'shopping bags', 'UHT-milk', 'whole milk', 'mustard']"
976,"['bottled beer', 'candy', 'liquor', 'rolls/buns', 'brown bread', 'UHT-milk', 'whole milk', 'coffee', 'pet care', 'dog food']"
977,"['yogurt', 'beef', 'canned beer', 'bottled beer', 'condensed milk', 'liquor', 'shopping bags', 'dessert', 'salty snack', 'berries']"
978,"['yogurt', 'bottled beer', 'canned beer', 'rolls/buns', 'whole milk', 'coffee', 'root vegetables', 'frankfurter']"
979,"['yogurt', 'candy', 'meat', 'chocolate', 'cream cheese', 'brown bread', 'berries', 'coffee', 'cake bar', 'pastry']"
980,"['chicken', 'yogurt', 'bottled beer', 'candy', 'chocolate', 'mayonnaise', 'flour', 'rolls/buns', 'UHT-milk', 'salty snack']"
981,"['chicken', 'cat food', 'yogurt', 'meat', 'rolls/buns', 'salty snack', 'soft cheese', 'whole milk', 'root vegetables', 'frankfurter']"
982,"['yogurt', 'beef', 'bottled beer', 'butter milk', 'chocolate', 'rolls/buns', 'pickled vegetables', 'whole milk', 'coffee', 'fruit/vegetable juice']"
983,"['yogurt', 'beef', 'canned beer', 'bottled beer', 'dessert', 'frozen meals', 'brown bread', 'whole milk', 'mustard', 'pastry']"
984,"['chicken', 'cat food', 'yogurt', 'chocolate', 'rolls/buns', 'shopping bags', 'brown bread', 'soft cheese', 'coffee', 'whole milk']"
985,"['butter milk', 'bottled beer', 'rolls/buns', 'shopping bags', 'brown bread', 'butter', 'pastry', 'fruit/vegetable juice', 'pet care', 'ham']"
986,"['cat food', 'canned beer', 'hard cheese', 'rolls/buns', 'shopping bags', 'brown bread', 'dessert', 'salty snack', 'whole milk', 'mustard']"
987,"['yogurt', 'canned beer', 'chocolate', 'hard cheese', 'shopping bags', 'dessert', 'berries', 'salty snack', 'whole milk', 'butter']"
988,"['yogurt', 'beef', 'rolls/buns', 'brown bread', 'salty snack', 'whole milk', 'coffee', 'root vegetables', 'frankfurter']"
989,"['yogurt', 'candy', 'bottled beer', 'condensed milk', 'mayonnaise', 'cream cheese', 'shopping bags', 'brown bread', 'salty snack', 'whole milk']"
990,"['yogurt', 'cat food', 'butter milk', 'hard cheese', 'rolls/buns', 'cream cheese', 'pickled vegetables', 'brown bread', 'salty snack', 'whole milk']"
991,"['chicken', 'bottled beer', 'canned beer', 'hard cheese', 'rolls/buns', 'cream cheese', 'flour', 'berries', 'whole milk', 'cake bar']"
992,"['yogurt', 'butter milk', 'canned beer', 'chocolate', 'rolls/buns', 'shopping bags', 'berries', 'salty snack', 'pastry', 'frankfurter']"
993,"['chicken', 'yogurt', 'beef', 'candy', 'chocolate', 'rolls/buns', 'shopping bags', 'brown bread', 'frozen meals', 'salty snack']"
994,"['yogurt', 'bottled beer', 'hard cheese', 'rolls/buns', 'cream cheese', 'shopping bags', 'dessert', 'berries', 'semi-finished bread', 'whole milk']"
995,"['butter milk', 'bottled beer', 'candy', 'canned beer', 'rolls/buns', 'cream cheese', 'shopping bags', 'berries', 'salty snack', 'whole milk']"
996,"['chicken', 'yogurt', 'candy', 'bottled beer', 'chocolate', 'hard cheese', 'rolls/buns', 'cream cheese', 'dessert', 'butter']"
997,"['beef', 'meat', 'chocolate', 'liquor', 'brown bread', 'butter', 'pickled vegetables', 'whole milk', 'pastry', 'canned fish']"
998,"['yogurt', 'canned beer', 'candy', 'rolls/buns', 'UHT-milk', 'butter', 'salty snack', 'whole milk', 'pastry', 'root vegetables']"
999,"['yogurt', 'bottled beer', 'meat', 'flour', 'shopping bags', 'dessert', 'pickled vegetables', 'semi-finished bread', 'whole milk', 'salty snack']"
